signature,KM_pval,KM_HZ_0.95_lower,KM_HZ,KM_HZ_0.95_upper,n_low,n_high,Cox_HZ_activation_Z,Cox_HZ_ChemotherapyYES,Cox_HZ_SubtypeBasal,Cox_HZ_SubtypeHer2,Cox_HZ_SubtypeLumA,Cox_HZ_SubtypeLumB,Cox_HZ_Subtypeclaudin-low,Cox_HZ_SubtypeNC,Cox_HZ_Cellularitymoderate,Cox_HZ_Cellularityhigh,Cox_pval_activation_Z,Cox_pval_ChemotherapyYES,Cox_pval_SubtypeBasal,Cox_pval_SubtypeHer2,Cox_pval_SubtypeLumA,Cox_pval_SubtypeLumB,Cox_pval_Subtypeclaudin-low,Cox_pval_SubtypeNC,Cox_pval_Cellularitymoderate,Cox_pval_Cellularityhigh,C,pValue,FDR,Tissue.lung.stat,Tissue.lung.pValue,Tissue.lung.FDR,Tissue.tumor.stat,Tissue.tumor.pValue,Tissue.tumor.FDR,Subtype.LM-H.stat,Subtype.LM-H.pValue,Subtype.LM-H.FDR,Subtype.LM-L.stat,Subtype.LM-L.pValue,Subtype.LM-L.FDR,Subtype.p-H.stat,Subtype.p-H.pValue,Subtype.p-H.FDR,Subtype.p-L.stat,Subtype.p-L.pValue,Subtype.p-L.FDR,VISION_Clusters.Cluster 1.stat,VISION_Clusters.Cluster 1.pValue,VISION_Clusters.Cluster 1.FDR,VISION_Clusters.Cluster 10.stat,VISION_Clusters.Cluster 10.pValue,VISION_Clusters.Cluster 10.FDR,VISION_Clusters.Cluster 11.stat,VISION_Clusters.Cluster 11.pValue,VISION_Clusters.Cluster 11.FDR,VISION_Clusters.Cluster 12.stat,VISION_Clusters.Cluster 12.pValue,VISION_Clusters.Cluster 12.FDR,VISION_Clusters.Cluster 13.stat,VISION_Clusters.Cluster 13.pValue,VISION_Clusters.Cluster 13.FDR,VISION_Clusters.Cluster 2.stat,VISION_Clusters.Cluster 2.pValue,VISION_Clusters.Cluster 2.FDR,VISION_Clusters.Cluster 3.stat,VISION_Clusters.Cluster 3.pValue,VISION_Clusters.Cluster 3.FDR,VISION_Clusters.Cluster 4.stat,VISION_Clusters.Cluster 4.pValue,VISION_Clusters.Cluster 4.FDR,VISION_Clusters.Cluster 5.stat,VISION_Clusters.Cluster 5.pValue,VISION_Clusters.Cluster 5.FDR,VISION_Clusters.Cluster 6.stat,VISION_Clusters.Cluster 6.pValue,VISION_Clusters.Cluster 6.FDR,VISION_Clusters.Cluster 7.stat,VISION_Clusters.Cluster 7.pValue,VISION_Clusters.Cluster 7.FDR,VISION_Clusters.Cluster 8.stat,VISION_Clusters.Cluster 8.pValue,VISION_Clusters.Cluster 8.FDR,VISION_Clusters.Cluster 9.stat,VISION_Clusters.Cluster 9.pValue,VISION_Clusters.Cluster 9.FDR
MDA_9_vs_proxy_parental_FC_1,1.94204117725346e-21,1.94474422080573,2.32652243945097,2.78324861612203,1059,921,1.20396806674348,1.98482616916291,1.13506589467542,1.53037463249402,0.603893366466193,1.30598671230176,0.745052810686286,1.50861392793543,1.06509932160686,0.910365592328959,0.00181166011860092,1.00902027411018e-10,0.58170319458679,0.0446134522190201,0.013695051489162,0.189374624608925,0.208925375044836,0.573447348320608,0.700910219262523,0.567939377102187,0.413999823700861,0.0289903365544818,0.0394820774027705,0.673671651776971,2.33552514835332e-69,1.12049599379332e-68,0.326328348223029,2.33552514835332e-69,1.12049599379332e-68,0.704748741009964,5.36411961239412e-37,1.37690458840435e-36,0.646162319236939,1.66417004929844e-33,1.71964238427505e-32,0.654512108377445,9.88366898604792e-75,7.11271178817378e-74,0.319554805659457,5.3466066783732e-157,3.71496981273172e-156,0.394594465908666,2.18760792815993e-35,2.92892357158954e-35,0.789511021446694,1.83691848517517e-268,3.70139074762796e-267,0.411267602669302,1.19053328714208e-09,1.55270198937947e-09,0.591127567339101,5.94083979667088e-13,8.31305013214709e-13,0.538109357881152,1.20785370084786e-05,1.59595095554652e-05,0.373442121296916,1.82512052148085e-69,3.12988753258205e-69,0.662690967462522,1.71718155388152e-30,3.07566296095224e-30,0.528961212669063,0.0258939908981615,0.0290676276656242,0.416520665906632,1.59947647051732e-30,2.41419107722276e-30,0.366448948187229,4.7420162179789e-29,2.54804338112733e-28,0.608664975424132,8.30320552894747e-16,1.4871963680737e-15,0.491888107598395,0.459439836094703,0.48092014011991,0.50403448815611,0.71258165793871,0.728858903932234
MDA_9_vs_proxy_parental_UP_FC_1,2.7043815773927e-23,2.07157085790263,2.49677115658992,3.00924594715089,975,1005,1.26106585988258,1.96413669967264,1.00824883781659,1.43501616253611,0.601663052826808,1.21270309472538,0.699748802088041,1.48347463350052,1.04165227996723,0.882721469614797,0.000208321920139964,1.86914395983425e-10,0.972420427265026,0.0921342281375726,0.0130709613008901,0.350722751653857,0.13132703741104,0.589222894508016,0.804400485262684,0.450776343706644,0.417289763059847,0.0413195601466178,0.0540429612893263,0.682774754413616,1.28154759143612e-76,7.48498086012689e-76,0.317225245586384,1.28154759143612e-76,7.48498086012689e-76,0.705084728361029,4.10786842491544e-37,1.06119934310316e-36,0.659703027370727,1.14218834068529e-39,2.19191381569605e-38,0.666997023752195,5.59185646394952e-87,5.24073989528292e-86,0.30728853833505,8.82691194241953e-179,7.56860747403207e-178,0.444062916353399,4.4566591743013e-11,5.03090657491155e-11,0.804187235426173,3.80750133807616e-296,1.02294869282979e-294,0.442747768653489,8.71149334046065e-05,0.000102056157447838,0.59440169888216,8.61367569905735e-14,1.22661176915905e-13,0.481637722926483,0.034981651280202,0.0396000153537119,0.373151532258904,8.92202310675656e-70,1.54316536996691e-69,0.665782802697086,1.3465539434226e-31,2.48927173944637e-31,0.563541730195503,1.01937865342261e-06,1.34691671255512e-06,0.375328152285337,6.3100704735497e-66,1.32445750043778e-65,0.378227870220058,1.98319424024347e-24,9.29334045137347e-24,0.645726609683324,3.63104248088918e-27,9.44071045031186e-27,0.511999204919229,0.273832954996672,0.292717986375753,0.478534786980733,0.0499931744907895,0.0573995707116473
MDA_Met-Like_parental_vs_rest_DOWN_FC_1,0.016473468999615,0.600953909566759,0.755924792410156,0.950858764180915,1574,406,1.00930971079947,2.13163224492204,1.51433640114316,1.77592456708131,0.597380743855307,1.51946125072215,0.89833377083399,1.67142037341367,1.11498378411935,0.999274065194891,0.846464317927444,3.08481797959222e-13,0.0513786230634702,0.00599958917451917,0.0119479416265767,0.0368538420920531,0.635810663545269,0.481465673965576,0.505944895581451,0.996425475737716,0.333719022383856,0.120293235588137,0.137249462944976,0.680872484287216,4.523301159461e-75,2.4971100921408e-74,0.319127515712784,4.523301159461e-75,2.4971100921408e-74,0.723589443477636,8.73710807593365e-44,2.51503896757233e-43,0.646368306274127,1.35354804690459e-33,1.43547332342776e-32,0.664915887007716,7.15813557768532e-85,6.41050808401596e-84,0.309513877595273,1.00830890042957e-174,7.81439397832914e-174,0.351189289918677,9.02144802777371e-69,1.44271569650508e-68,0.660427532638831,8.0465351390538e-84,3.14830452528027e-83,0.498103263380449,0.896573636506122,0.896573636506122,0.682055121855853,6.16701481383724e-47,1.42017541141509e-46,0.248742662092293,4.73413383214127e-183,5.45101695529409e-182,0.486921452277779,0.0686763983205651,0.0740015735914111,0.708451837459621,5.94553034804096e-49,1.35369984760481e-48,0.431880684699527,1.60589547549541e-07,2.17904335563855e-07,0.406107312243702,3.66563119826704e-38,6.0792155263441e-38,0.47424834280303,0.031003577958999,0.0397912162976962,0.660961125445032,8.91393689318454e-33,2.62212888171779e-32,0.669826423215978,4.21068337082372e-54,1.1543574139061e-53,0.642062174494607,1.7648005956483e-38,6.07875760723303e-38
MDA_Met-Like_parental_vs_rest_UP_FC_1,7.49512324728052e-06,1.24542397962786,1.48021705909145,1.75927441406744,1098,882,0.975094228662359,2.13683152934781,1.55118999499025,1.78944275832137,0.592486758001482,1.52004088945456,0.920413867080298,1.66190439891215,1.1189016715341,1.0031870859568,0.59841987406244,2.12495419191413e-13,0.0442613320176733,0.00523260308066855,0.0106114958717191,0.0346731290486936,0.716244652468025,0.486404775045853,0.492526805480638,0.984351816035508,0.161057598131453,0.505498167277574,0.512668354047469,0.65901360470565,1.92840201977665e-58,8.18048435757885e-58,0.34098639529435,1.92840201977665e-58,8.18048435757885e-58,0.816654859624536,5.44737005670111e-86,3.22836784242727e-85,0.560763780772308,5.30986977426496e-07,1.1954623011334e-06,0.560293378541875,9.52473595081897e-13,1.99920238967711e-12,0.38675755768779,5.36671323346946e-63,1.5672358210784e-62,0.497783178759572,0.794027627664596,0.796002820768239,0.541456718569055,5.36790702255884e-07,7.30833287192978e-07,0.614112865458304,5.23910959597317e-15,7.62224248078407e-15,0.66957707617188,5.90766882653039e-41,1.28691380383338e-40,0.326338383679336,1.76284620194863e-88,8.45746451649165e-88,0.506982403009594,0.331073643801486,0.344761443028421,0.86199980928087,7.52254076333614e-144,4.66397527326841e-143,0.529413189881392,0.0236624725437907,0.0267864506605271,0.434777801656224,2.91396311464142e-19,3.91442378400164e-19,0.432648894074675,1.68559429917179e-08,3.67186217603368e-08,0.511362375138735,0.399960182387146,0.421516688862926,0.549882283346434,5.38817965342214e-06,6.91540254881886e-06,0.408611485300674,7.13063016591103e-17,1.47366356762161e-16
MDA_p-Low_vs_p-BoM_DOWN_FC_1,7.9021424895246e-07,0.517803033900497,0.625052536158694,0.754515998130463,447,1533,0.883292163683555,2.13541638785976,1.48838162929203,1.60331185098501,0.604426323501476,1.49109938139786,0.944450081534908,1.64257894974324,1.14021955858293,1.01714162041066,0.00517360472553001,2.59927152326722e-13,0.0594123759552298,0.0242791836388091,0.0137906762830882,0.0434028491078488,0.800084507034277,0.496494198748,0.422422346054977,0.916408762710964,0.328395768007237,0.13295568143952,0.14931410297789,0.454402057677685,3.80583081595111e-06,5.36276160429475e-06,0.545597942322315,3.80583081595111e-06,5.36276160429475e-06,0.440791790512272,0.000238110083500504,0.000287300489972165,0.464707481713388,0.00358378695920992,0.00582365380871612,0.462372137449151,8.42135549292108e-06,1.31034990874409e-05,0.545494253808207,1.69127054194008e-11,2.63159084325039e-11,0.526916262733482,0.00152394108007899,0.00165093617008558,0.28869685969854,5.57574933317364e-144,3.68365078896553e-143,0.553492645317724,0.000246124209304758,0.00028502315043051,0.76495066165698,2.35748926395653e-97,9.59664821590386e-97,0.570879247273806,3.97918455549864e-16,6.94204058816429e-16,0.424966032463107,1.5478785913137e-25,2.18875463964709e-25,0.492233162083448,0.583751193588663,0.588129327540578,0.267748794240089,2.18484308399604e-71,1.03587266217695e-70,0.414305508987361,4.49716955260618e-32,6.83909181018977e-32,0.598545866026335,1.52566892621186e-16,5.12370481052815e-16,0.615967647779524,8.65057306114666e-18,1.66802915963737e-17,0.639012644732519,7.88654724649891e-37,1.76571030018837e-36,0.725437564626754,3.73187739203904e-94,4.85144060965076e-93
MDA_p-Low_vs_p-BoM_FC_1,6.12052207954106e-11,1.51066783114493,1.80903154623843,2.16632344173604,1460,520,1.06613828850641,2.12416928581097,1.42694906889151,1.68537337329798,0.604724293979265,1.49762947118403,0.886872213850559,1.70843713138676,1.12263570998993,1.00039513810894,0.160166194652316,3.61606305960871e-13,0.0980394080837253,0.0127730690522265,0.0140454277376316,0.0413709687322298,0.594393624671826,0.463057450012913,0.479615275389996,0.998055015274292,0.323298037167748,0.138953682105965,0.155237316727757,0.505334796558822,0.58870079681073,0.605220462027358,0.494665203441178,0.58870079681073,0.605220462027358,0.598094446070052,1.14204702697799e-09,1.56545901997324e-09,0.452569053198511,9.06220914691729e-05,0.000171458698882989,0.441094728024463,3.1049788238308e-12,6.25653233001905e-12,0.535209202941761,1.89983847768995e-07,2.67704512765402e-07,0.546048026636354,5.84929511742411e-08,6.56620036858472e-08,0.249113815470737,3.90008324879384e-202,4.3659265257331e-201,0.561482660167058,2.51023726441084e-05,2.97536946340461e-05,0.745489501107709,7.55324349515882e-84,2.76723375322637e-83,0.50982514087973,0.259220592294076,0.273470938990871,0.423947873786287,3.44132105774452e-26,4.90053846738884e-26,0.669079859662507,8.46530053757458e-33,1.61683228276898e-32,0.282152915336564,4.98312929116051e-63,2.04918480034458e-62,0.440389706686472,2.4049146306914e-16,3.09642362993174e-16,0.645333496798341,4.29995099186981e-34,2.66596961495928e-33,0.617444902489298,3.31750356711393e-18,6.55369577228879e-18,0.63676066879988,1.06037496186273e-35,2.33514267557749e-35,0.658941852522934,9.98517944456884e-48,4.28088012357579e-47
MDA_p-Low_vs_p-BoM_UP_FC_1,0.00084211831596726,1.12953834267945,1.34520630820914,1.60205275312128,1237,743,0.946669669552091,2.14922072567365,1.59626790594188,1.78157092982821,0.589015835266743,1.51547717580183,0.940051326654449,1.61902333566739,1.11835192877181,1.00531249214496,0.242956782609824,1.50873257243533e-13,0.0307158811788204,0.00526539519171336,0.00974544943121304,0.0356713010243183,0.786003321406111,0.509365649901488,0.494091678908573,0.973915275771776,0.214724152998306,0.343552149283572,0.353438542068711,0.566191849803234,1.95866046503468e-11,3.20869986751616e-11,0.433808150196766,1.95866046503468e-11,3.20869986751616e-11,0.773023475479854,2.09322944979159e-64,8.69661307490733e-64,0.445431362840142,6.68480601240842e-06,1.38152657589774e-05,0.42837365178571,2.27641300304774e-17,5.55996630441357e-17,0.514787634845774,0.0286919277602592,0.033131366439497,0.571489972449576,3.77132280725589e-17,4.4701267391886e-17,0.332370797893391,2.43336385274054e-91,1.02150586734837e-90,0.58351671365623,1.04018905243697e-08,1.33501970742707e-08,0.547842164792519,0.000156215638450955,0.000183008436906206,0.343194164644459,1.73848376658981e-72,6.73662459553551e-72,0.510383187696945,0.148360713335455,0.157340440721548,0.830763591718022,1.99896319005517e-120,1.03279764819517e-119,0.530949745313765,0.0172768092125679,0.0196682319566804,0.532652677450424,7.06647055079114e-06,7.9994034605866e-06,0.596833851911977,5.01737395139578e-16,1.64390382309959e-15,0.549810996439742,0.000224360607433519,0.00027650558041501,0.561808019378667,1.73379628043193e-08,2.40937896901403e-08,0.346549049927428,1.31865475257498e-44,5.10978716622806e-44
MDA_p-Low_vs_p-Brm2_DOWN_FC_1,0.0437673761048975,0.672958875130982,0.818176476014768,0.994730540961588,1382,598,1.02055092602509,2.12303122286883,1.5124921124419,1.7831331686908,0.597249011991749,1.5245074684164,0.892481077797407,1.67237031093858,1.11382057868494,0.999192877485221,0.657857158489165,5.11564605561491e-13,0.0503438751441091,0.00543781902826095,0.0117684259228151,0.0341186218744212,0.615586244934083,0.48096547871689,0.510070282651721,0.996024990862469,0.501218144352063,0.00466511162945685,0.00743989921575088,0.73474967093306,3.87504660839365e-125,8.21917780622442e-124,0.26525032906694,3.87504660839365e-125,8.21917780622442e-124,0.803698427609998,3.00100716882775e-79,1.59132353820735e-78,0.682328359014938,3.59300128588208e-51,1.03427108443606e-49,0.722430406455638,8.66965154285008e-153,4.36733696471073e-151,0.247401203447715,1.21363492481819e-305,6.98706963859618e-304,0.266108929525028,4.84047554434882e-167,1.03212256316009e-166,0.652675379191489,4.29261247847959e-76,1.53090515825422e-75,0.674013034999595,8.61618475146492e-33,1.69381583162945e-32,0.680047553503628,6.03627308319707e-46,1.36663935535305e-45,0.410185779192599,6.12091016601347e-25,1.27150865819764e-24,0.460130775782417,2.85946999268344e-08,3.48146950770824e-08,0.832425430806702,1.28113052033176e-121,6.70513765835972e-121,0.577626710265898,2.35328110775426e-09,3.36302229228712e-09,0.228133678959468,4.25183484856866e-306,4.75969289992547e-305,0.380757209370491,1.7182255956388e-23,7.78027994429704e-23,0.578224051198524,6.84622133920996e-09,9.7148845059916e-09,0.83866339409139,1.90769946846203e-209,5.4914491842157e-208,0.697724071034882,7.26640433408996e-73,5.42289064192269e-72
MDA_p-Low_vs_p-Brm2_FC_1,0.00123731555137824,1.11981837289981,1.33557454717954,1.59290061160074,909,1071,0.963206890362997,2.11992238049903,1.52291422198018,1.80859358342534,0.592638233000324,1.52449994778252,0.886851821132699,1.67332555351905,1.11279725752518,0.997613759434668,0.417230892374713,4.54493980440339e-13,0.0468441752893037,0.00457045302494066,0.0105824158275903,0.0333979451046561,0.595423312656779,0.480487365450859,0.51367753624758,0.988239827109822,0.43860732998763,0.0183272242585805,0.0258630894964836,0.699183494385339,1.22697379293573e-90,9.88940877106201e-90,0.300816505614661,1.22697379293573e-90,9.88940877106201e-90,0.752031067921293,3.7566913849177e-55,1.3051264035533e-54,0.657902564211995,8.09748019686586e-39,1.35970188305706e-37,0.686150678816074,1.31515130860641e-107,2.65002988684191e-106,0.287323458195551,2.73803611743133e-217,3.15265301521379e-216,0.239505649077219,1.05291022775439e-206,2.4960165987354e-206,0.648676796112907,2.9487946797189e-72,9.74069062235013e-72,0.724661575165937,1.69342541142048e-53,4.87464600573182e-53,0.666060902994177,2.40444622480228e-39,5.20963348707161e-39,0.44798217097996,2.32499669061434e-09,3.44475612616757e-09,0.534255523640936,1.85696774815502e-06,2.19459824781957e-06,0.76045975230353,2.1050481168449e-75,6.33085366483952e-75,0.4053515438656,3.32078961430388e-13,5.20730822787729e-13,0.309799426802349,6.85511660066842e-151,2.46661784827623e-150,0.251310679338023,2.27033861948972e-96,7.6245538637863e-95,0.491764922092336,0.541842431208183,0.561343187087141,0.78525365311558,3.43127123901331e-149,3.21581932400549e-148,0.697880953962035,5.60542303307636e-73,4.34420285063418e-72
MDA_p-Low_vs_p-Brm2_UP_FC_1,2.82992011656628e-07,1.33922291967765,1.60835731672917,1.93157779804046,1464,516,0.958308964616877,2.14744155546003,1.520846037878,1.79831985754798,0.583220899736031,1.48821772412223,0.904625750356359,1.67992400435127,1.11512111928956,0.994124001649294,0.373943228198601,1.65990119995257e-13,0.0473608457581138,0.00476702073532358,0.00886373290088001,0.0453455597310171,0.656129942820824,0.477154480064084,0.505457003246351,0.971011107790953,0.286185800213306,0.225258247250916,0.240387532514038,0.529405356286841,0.0028781139856133,0.0035470334440433,0.470594643713159,0.0028781139856133,0.0035470334440433,0.531449340089015,0.0509524762370757,0.0547569277961107,0.526567464819258,0.0283377703888882,0.0385814914416282,0.520108000377914,0.0172997669542406,0.0216515716849658,0.473323349776838,7.92800730326123e-05,0.000102732699138723,0.359512936553622,1.71100782461717e-61,2.6830200518316e-61,0.547122916445188,1.21368381947019e-08,1.71619150612802e-08,0.626944962750379,3.3037388762385e-18,5.02417647971364e-18,0.543064810644766,0.000665481878848204,0.000775113286635335,0.529622908098339,0.000669802829830394,0.000825475658781801,0.594039613179302,3.73635494453997e-39,5.70360243427882e-39,0.508492762606336,0.549089625622425,0.554594283523401,0.257048881210196,6.11871055272429e-78,3.57368167064911e-77,0.554185392567136,9.07567769576284e-14,1.15378489318373e-13,0.25339683103355,8.58915466692621e-95,2.47244952197947e-93,0.373847240439915,9.17991247916595e-21,1.96782166441696e-20,0.540369726824133,0.00023180549444016,0.000283083679573893,0.576570133664728,2.71471942181989e-12,4.65545500848262e-12
MDA_p-Low_vs_p-LM2_DOWN_FC_1,0.00018013658046581,1.63220760916289,2.96690011661999,5.39300040790413,1960,20,1.03330250390203,2.10887675305162,1.50617787315536,1.79187096590313,0.59699053643355,1.51937367663281,0.896369350173895,1.67634420613689,1.11657665979795,1.00053843335794,0.455737964029589,1.1041866802489e-12,0.0524942827459113,0.0050084976105314,0.0116821868052196,0.0346818266975266,0.627269448982617,0.478943421213533,0.500367588271052,0.997350348081631,0.605345530525676,0.00166611129623459,0.00279203807064312,0.678663402607494,2.70770661631793e-73,1.47460238699476e-72,0.321336597392506,2.70770661631793e-73,1.47460238699476e-72,0.622387435253774,3.05642084983279e-14,4.6480664244627e-14,0.700271441269089,2.2997905238005e-61,8.42559619174182e-60,0.722343477807758,1.13714564898694e-152,5.09188551713042e-151,0.273783542039356,1.47235623930327e-245,2.37343825775687e-244,0.382728010909546,2.1629347692102e-43,3.06923490137926e-43,0.740319191440475,1.22531470569767e-185,1.29947849051621e-184,0.570751548866515,1.23993985870197e-06,1.52812159956237e-06,0.841947920681896,7.67131284508202e-161,9.36830023202441e-160,0.447938682639184,2.2548468079858e-09,3.35314857423719e-09,0.579880298746962,1.00937409782437e-28,1.46851177409105e-28,0.62060759936268,1.76354331728302e-17,2.71262578956128e-17,0.602958320349084,2.37642045309831e-15,3.94114173908896e-15,0.106057345158859,0,0,0.3564030370671,2.52951954899009e-33,1.52148713170598e-32,0.304510860948153,1.58861005827607e-47,6.60010158232224e-47,0.640325455281224,1.70049028669844e-37,3.82847813150543e-37,0.732906520068682,2.28938661321757e-100,3.41712150046919e-99
MDA_p-Low_vs_p-LM2_FC_1,1.08861335078611e-05,1.26175222733526,1.52478330598741,1.84264713772536,737,1243,0.962895183094468,2.13213524209591,1.5674842496143,1.83347454128123,0.602702438928215,1.57455604645187,0.911988294193873,1.70475058490339,1.12586508596082,1.01384298510577,0.436494547670593,2.56596521546722e-13,0.0384400175875961,0.00431674531454778,0.0135440998243172,0.026719526943724,0.682804144583201,0.465001603549976,0.469935991019501,0.932876124906121,0.438079084248498,0.0183272242585805,0.0258630894964836,0.553277470148189,6.66053818604796e-08,9.79633901086616e-08,0.446722529851811,6.66053818604796e-08,9.79633901086616e-08,0.485090272537333,0.354780284120412,0.361051652779106,0.58879369549019,2.33538782424165e-13,8.47893056909357e-13,0.596177693727936,4.96681964583816e-30,1.65423827873783e-29,0.413415234636165,1.45196633932692e-37,3.40199089970202e-37,0.225559440689037,3.37797390936605e-229,8.50827178421573e-229,0.66031371635657,1.05150193486625e-83,4.07456999760672e-83,0.402314012361465,2.15417168000885e-11,2.90344878609888e-11,0.677419446755194,1.15144155884258e-44,2.56370689620752e-44,0.590718703315641,2.0653014537852e-25,4.33498169726789e-25,0.777428288544353,0,0,0.452632122664187,0.000832924221296317,0.000929829532361262,0.362642454278035,4.28160253269093e-26,8.33568029311326e-26,0.296640417618865,3.36657784311975e-172,1.398691619358e-171,0.374991967667749,1.17364596366653e-25,5.69854606454955e-25,0.341531775660522,8.04693541691438e-32,2.26777270840314e-31,0.536242154402593,0.000949266796843068,0.00114195378844106,0.570003699733429,1.63558372831464e-10,2.65782355851129e-10
MDA_p-Low_vs_p-LM2_UP_FC_1,1.71965687139675e-07,1.32969823152818,1.58137555846253,1.88068886429114,1078,902,0.980332721705837,2.14538482981233,1.54706469105702,1.79870311185695,0.600010005784301,1.54888380863043,0.911661975823897,1.69300573421319,1.12172018820462,1.00794755099523,0.695041356429012,2.2995507560274e-13,0.0491753015026272,0.00565832208458261,0.0128472811696984,0.0355146532261079,0.683136528822256,0.470935437953246,0.484381126469801,0.961443559298225,0.453646276048147,0.0129956681106298,0.0194255805556104,0.406413574082238,2.40685932222407e-21,5.27154514595816e-21,0.593586425917762,2.40685932222407e-21,5.27154514595816e-21,0.378874891554885,5.58070475411194e-14,8.42331092100042e-14,0.427341084775061,2.01669811022956e-09,5.31195646027785e-09,0.413277631262082,1.00558602593773e-24,2.91547603203529e-24,0.599451988579896,5.31803342760434e-49,1.40997859955562e-48,0.263034204665753,2.08191306688755e-171,4.46282428699832e-171,0.470534837791172,0.000367015419291389,0.000469546711029936,0.319309500731943,3.18572470822427e-35,6.6520572923025e-35,0.414039522913618,1.09463182981982e-11,1.49537839802504e-11,0.632698898425332,1.97648102545866e-52,6.17458800976619e-52,0.737011613968766,1.04957212333143e-238,3.55443332523165e-238,0.346983260422999,3.64501558336834e-27,6.38670121781496e-27,0.252131770154967,4.75305052239163e-81,3.14013009921939e-80,0.65979792982757,4.31103378775586e-107,1.2321607208976e-106,0.472280844155844,0.0202420852697833,0.0268340801438245,0.471374699107774,0.0339646766957305,0.0376037491988445,0.419667478390874,2.3707552561178e-13,3.76147389061209e-13,0.378289679641031,1.07743738052701e-28,2.95379091396179e-28
